controller,time_s,tilt_rad,tilt_deg,tilt_rate_rad_s,tilt_rate_deg_s,x_m,x_dot_m_s,command_accel_m_s2,command_motor_rpm,target_tilt_deg,kp,ki,kd,expert_balance,expert_recovery,expert_drift
PID normal,0.5500000000000004,-0.1283038421607921,-7.35126865112606,-0.15283721699222652,-8.75692748617973,0.10559774475065362,0.03872759047603032,-1.625363938154515,-45.65024207304719,-1.8656795378018483,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.5550000000000004,-0.12902548592852797,-7.392615793329244,-0.13588155221170856,-7.785439455417437,0.10577104314406134,0.030592105865587357,-1.635099032277533,-45.92366354677833,-1.704321679413602,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.5600000000000004,-0.12966208747740646,-7.429090375311473,-0.11881365365675968,-6.807520903061429,0.10590354752013459,0.02240998548539603,-1.6437573595438084,-46.16684276736688,-1.5416078910479551,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.5650000000000004,-0.1302131124833893,-7.46066178256046,-0.1016442116339967,-5.823784338562552,0.10599503818763369,0.014186624154302033,-1.6513307233997008,-46.37954952504313,-1.377644092099242,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.5700000000000004,-0.1306780803190562,-7.487302477153507,-0.08438401900225309,-4.834848147180842,0.10604532252849011,0.005927456320260706,-1.657811626968035,-46.56157326126707,-1.2125372758771722,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.5750000000000004,-0.13105656455562137,-7.508988026520922,-0.06704396693302134,-3.8413363470767727,0.106054235187182,-0.002362047447514063,-1.6631932864465435,-46.71272344503918,-1.0463954412151326,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.5800000000000004,-0.1313481934432302,-7.525697130965003,-0.04963504045843554,-2.843878334229443,0.10602163824240522,-0.010676384032507941,-1.6674696440925618,-46.832829937590816,-0.879327522570224,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.5850000000000004,-0.1315526503684412,-7.537411649871815,-0.03216831379343507,-1.8431086144163007,0.1059474213607145,-0.019010021408886215,-1.670635380740076,-46.921743343940065,-0.7114433186534811,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.5900000000000004,-0.13166967428773294,-7.544116626549311,-0.014654945419622457,-0.839666521538944,0.10583150193182057,-0.0273574023411419,-1.6726859277950057,-46.97933534979323,-0.5428534196342468,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.5950000000000004,-0.1316990601358167,-7.545800311621923,0.0028938270806910214,0.16580407836425945,0.10567382518524139,-0.03571294814278797,-1.673617478654712,-47.00549904227507,-0.37366913296820453,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6000000000000004,-0.13164065920747942,-7.542454184908551,0.0204666924506743,1.1726550980159014,0.1054743642880195,-0.044071062491200436,-1.6734269994980786,-47.00014921298081,-0.2040024079041177,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6050000000000004,-0.13149437951163379,-7.534072975708139,0.03805227145463601,2.180234555236781,0.10523312042323278,-0.052426135295451495,-1.6721122393932528,-46.96322264186379,-0.033965758729849305,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6100000000000004,-0.1312601860962082,-7.520654681414499,0.055639122851109155,3.1878869151784506,0.10495012284904204,-0.06077254661370822,-1.669671739671112,-46.89467836050031,0.1363278131763094,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6150000000000004,-0.1309381013424735,-7.50220058437999,0.07321574964994212,4.194953448828119,0.10462542893803689,-0.06910467061651353,-1.666104842513879,-46.79449789331077,0.30676489841760163,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6200000000000004,-0.1305282052273737,-7.478715266945963,0.09077060565851928,5.200772608079464,0.10425912419666046,-0.0774168795920141,-1.6614116987099292,-46.66268547536258,0.47723175969740267,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6250000000000004,-0.1300306355524071,-7.450206624556681,0.1082921023206978,6.204680417574852,0.10385132226451341,-0.0857035479889564,-1.6555932745278243,-46.4992682454354,0.6476144129027092,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6300000000000004,-0.12944558813758839,-7.416685876872529,0.12576861585044008,7.2060108834323655,0.10340216489335961,-0.09395905649303782,-1.648651357664827,-46.304296413092025,0.8177987090658628,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6350000000000005,-0.12877331697901884,-7.378167576798123,0.14318849466045083,8.204096418875356,0.10291182190567835,-0.10217779613197789,-1.6405885622277738,-46.077843398572185,0.9876704171131466,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6400000000000005,-0.1280141343685925,-7.334669617340969,0.160540067084404,9.198268286683456,0.10238049113263138,-0.1103541724044644,-1.631408332707009,-45.82000594440492,1.1571153073044642,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6450000000000005,-0.12716841097437875,-7.286213236217043,0.17781164938957666,10.187857058282683,0.10180839833133819,-0.11848260942793479,-1.621114946907244,-45.53090419772529,1.326019235264126,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6500000000000005,-0.12623657588024198,-7.232823018120831,0.19499155407490457,11.172193089189001,0.10119579708137834,-0.12655755409997302,-1.6097135178026178,-45.21068176237593,1.4942682264989153,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6550000000000005,-0.1252191165832879,-7.174526894579015,0.2120680984476477,12.150607010415058,0.10054296866046625,-0.1345734802679405,-1.5972099942869262,-44.859505719978046,1.661748561296071,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6600000000000005,-0.12411657894776555,-7.11135614130925,0.22902961347001824,13.122430235344634,0.09985022189927095,-0.14252489290131537,-1.5836111607938435,-44.4775666192649,1.8283468598906678,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6650000000000005,-0.12292956711410083,-7.043345373008177,0.24586445286528255,14.086995481473851,0.09911789301538167,-0.15040633226109013,-1.56892463576614,-44.065078433088125,1.993950167789081,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6700000000000005,-0.12165874336179547,-6.970532535496101,0.2625610024710249,15.043637306313704,0.09834634542644798,-0.15821237806047414,-1.5531588689571785,-43.62227848262687,2.1584460411328568,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6750000000000005,-0.12030482792499031,-6.892958895149554,0.27910768982545653,15.991692656645128,0.09753596954255292,-0.16593765361106527,-1.5363231375524595,-43.14942732845714,2.32172263198537,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6800000000000005,-0.11886859875956739,-6.810669025557224,0.2954929939708895,16.93050143021665,0.09668718253790623,-0.17357682994859525,-1.5184275411036279,-42.64680862826725,2.483668773422131,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6850000000000005,-0.11735089126074877,-6.723710791339561,0.31170545545677736,17.85940704887642,0.09580042810197478,-0.18112462993231682,-1.4994829952720745,-42.11472896113973,2.6441740643045932,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6900000000000005,-0.11575259793024217,-6.632135329077625,0.3277336865230715,18.777757042035542,0.09487617617019685,-0.1885758323120883,-1.479501224384126,-41.553517618455004,2.8031289536167368,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.6950000000000005,-0.11407466799208346,-6.535997025302484,0.3435663814430629,19.68490363926927,0.09391492263445654,-0.1959252757572219,-1.4584947528046488,-40.96352636160915,2.960424824243613,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7000000000000005,-0.11231810695643417,-6.43535349150265,0.3591923270033856,20.580204370776947,0.09291718903352433,-0.20316786284119853,-1.436476895140868,-40.34512914687659,3.1159540760714752,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7050000000000005,-0.11048397613070705,-6.330265536113641,0.37460041309746683,21.463022674342014,0.09188352222369893,-0.2102985639764116,-1.4134617452930294,-39.698721817885264,3.269610208290009,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7100000000000005,-0.10857339207751461,-6.220797133460716,0.3897796434074246,22.33272850735965,0.09081449402991479,-0.21731242129318756,-1.3894641643734442,-39.024721766308836,3.4212879007785624,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7150000000000005,-0.10658752601906313,-6.107015389633166,0.4047191461482545,23.18869896243333,0.0897107008776079,-0.22420455245743945,-1.3644997675202046,-38.32356756151458,3.5708830944602115,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7200000000000005,-0.10452760318774836,-5.988990505276191,0.41940818484711684,24.03031888498248,0.08857276340566048,-0.2309701544214431,-1.3385849096365425,-37.59571855003655,3.71829307050983,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7250000000000005,-0.10239490212284706,-5.86679573529429,0.4338361691296507,24.856981491252757,0.08740132606077251,-0.23760450710238143,-1.3117366700913322,-36.841654425871454,3.8634165283052004,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7300000000000005,-0.10019075391334062,-5.740507345468254,0.44799266548450106,25.66808898507802,0.0861970566736339,-0.24410297698348116,-1.2839728364205951,-36.06187477271634,4.006153662013537,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7350000000000005,-0.09791654138705264,-5.610204565996168,0.4618674079766697,26.463053171710108,0.08496064601729707,-0.2504610206327673,-1.25531188707401,-35.2568985793842,4.146406235709514,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7400000000000005,-0.09557369824643032,-5.475969541977334,0.47545030887988166,27.241296067008587,0.0836928073481735,-0.2566741881346812,-1.225772973254359,-34.42726372974368,4.284077656925107,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7450000000000006,-0.0931637081514491,-5.337887280866578,0.48873146919791716,28.002250500268644,0.08239427593010143,-0.26273812643004935,-1.1953758999014805,-33.57352646863117,4.41907304853615,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7500000000000006,-0.09068810375027032,-5.196045596935023,0.5017011890447839,28.74536070896117,0.08106580854195342,-0.26864858256014934,-1.164141105875675,-32.69626084527868,4.551299318895432,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7550000000000006,-0.08814846565843222,-5.050535052782042,0.5143499778537114,29.470082923665025,0.07970818296927328,-0.2744014068108937,-1.1320896433985381,-31.796058135885602,4.680665230127537,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7600000000000006,-0.08554642138750378,-4.901448897951647,0.5266685643852299,30.175885941487735,0.07832219748045108,-0.2799925557534453,-1.0992431568119252,-30.873526247039532,4.80708146450623,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7650000000000006,-0.08288364422427862,-4.748883004715027,0.5386479065050573,30.862251686297146,0.0769086702879624,-0.28541809517788047,-1.0656238607180835,-29.929289101756304,4.930460688841105,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7700000000000006,-0.08016185206173088,-4.592935801089256,0.550279200703152,31.52867575412297,0.0754684389952144,-0.2906742029168335,-1.031254517565986,-28.963986009966085,5.050717616806409,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7750000000000006,-0.07738280618309605,-4.433708201170255,0.5615538913261,32.17466794213362,0.07400236002955546,-0.2957571715563805,-0.9961584147504714,-27.97827102531599,5.167769069151327,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7800000000000006,-0.07454831000057685,-4.271303532865961,0.5724636794959854,32.799752759649806,0.0725113080620185,-0.300663411031756,-0.9603593412919973,-26.97281229019375,5.281534031737568,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7850000000000006,-0.07166020775030511,-4.105827463123155,0.5830005316900291,33.40346991972167,0.07099617541437868,-0.305389451105834,-0.9238815641655926,-25.948291370898733,5.3919337113568,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7900000000000006,-0.06872038314531653,-3.937387920748595,0.5931566879565845,33.985374809870635,0.06945787145411615,-0.30993194372864885,-0.8867498043479707,-24.905402584897164,5.498891589287246,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.7950000000000006,-0.06573075798841321,-3.766095016931898,0.6029246697445233,34.545038940680186,0.06789732197788209,-0.314287665276577,-0.8489892126517216,-23.844852322097257,5.602333472555632,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8000000000000006,-0.06269329074689993,-3.5920609635839424,0.6122972873246264,35.08205037101021,0.06631546858407222,-0.3184535186701451,-0.8106253454150485,-22.76735836206707,5.702187542877503,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8050000000000006,-0.05960997509128282,-3.4153999896104694,0.6212676467833103,35.596014108708054,0.06471326803511653,-0.32242653536977256,-0.7716841401146615,-21.673649189094203,5.798384403255748,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8100000000000006,-0.05648283840011291,-3.2362282552459285,0.6298291565708457,36.08655248579378,0.06309169161009624,-0.32620387724909483,-0.7321918909681939,-20.5644633069512,5.890857122223944,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8150000000000006,-0.053313940233241305,-3.0546637645774424,0.6379755335881572,36.5533055072081,0.06145172444830044,-0.329782838345846,-0.6921752245908568,-19.440548555184296,5.979541275727789,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8200000000000006,-0.0501053707758274,-2.870826276393045,0.6457008087983123,36.995931172327026,0.05979436488433347,-0.3331608464906019,-0.6516610757690418,-18.30266142868679,6.064374986644326,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8250000000000006,-0.046859249255505823,-2.684837213492029,0.6529993323509079,37.41410576856758,0.05812062377538255,-0.33633546481399956,-0.6106766634112413,-17.15156640225258,6.145298961945057,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8300000000000006,-0.043577722335171286,-2.496819570598297,0.6598657782097176,37.807524136532464,0.056431523821250815,-0.3393043931333492,-0.569249466733925,-15.988035261728752,6.222256527515067,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8350000000000006,-0.04026296248388327,-2.3068978210200815,0.6662951482761679,38.17589990626781,0.05472809887775574,-0.3420654692198441,-0.5274072017370464,-14.812846443302716,6.295193660646121,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8400000000000006,-0.03691716632842418,-2.1151978222011785,0.6722827760034458,38.51896570433634,0.05301139326408644,-0.34461666994784584,-0.4851777980205263,-13.626784382366107,6.364059020227282,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8450000000000006,-0.033542552988064786,-1.9218467203100407,0.6778243294982891,38.83647333153684,0.05128246106470496,-0.3469561123279794,-0.44258937598954406,-12.430638873298829,6.428803974661764,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8500000000000006,-0.030141362395100284,-1.7269728540135767,0.6829158141097597,39.1281939112299,0.04954236542636768,-0.34908205442601026,-0.39967022449265444,-11.225204441409435,6.489382627543642,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8550000000000006,-0.026715853603717775,-1.5307056575823994,0.6875535745065325,39.39391800835791,0.047792177850832396,-0.35099289616969676,-0.35644877893278326,-10.011279728156946,6.545751841132563,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8600000000000007,-0.023268303089743335,-1.3331755634735063,0.6917342962464359,39.63345571937296,0.04603297748380523,-0.3526871800460093,-0.3129535998869972,-8.789666890662145,6.597871257668718,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8650000000000007,-0.019801003043792467,-1.1345139045350052,0.6954550068441342,39.84663673341067,0.044265850400669104,-0.35416359169128747,-0.26921335226662846,-7.561171016395346,6.645703318574013,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8700000000000007,-0.01631625966031319,-0.934852815975504,0.6987130763449431,40.03331036516732,0.04249188888952232,-0.3554209603770633,-0.22525678504495628,-6.326599553804702,6.689213281588741,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8750000000000007,-0.012816391424966062,-0.7343251372382145,0.7015062174147886,40.19334556005412,0.040712190732041645,-0.356458259394414,-0.18111271157512965,-5.086761759522108,6.728369235895837,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8800000000000007,-0.009303727402730536,-0.5330643139166709,0.703832484958264,40.32663087231352,0.038927858482669914,-0.35727460633982105,-0.1368099905165201,-3.8424681626575583,6.763142115287269,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8850000000000007,-0.0057806055290626785,-0.3312042998452798,0.7056902752785764,40.433074416887685,0.037139998746612925,-0.3578692633056008,-0.09237750738311834,-2.594530046564354,6.79350570942904,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8900000000000007,-0.0022493709063560858,-0.12887945949372043,0.7070783247949107,40.51260379592881,0.035349721457114895,-0.3582416369780415,-0.04784415672307296,-1.3437589483306587,6.81943667328281,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.8950000000000007,0.0012876258921238762,0.07377552921046554,0.7079957083343538,40.56516600093367,0.033558139152466054,-0.35839127864642445,-0.003238824933985862,-0.09096617612702323,6.840914534743188,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9000000000000007,0.004828030508751753,0.2766257715118751,0.7084418370170094,40.59072729156957,0.03176636625317993,-0.3583178841261301,0.04140962628582878,1.1630376555843058,6.857921700550402,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9050000000000007,0.008369486476515378,0.47953625179614934,0.7084164557542916,40.58927305233713,0.029975518339761878,-0.35802129359903,0.08607237585423744,2.417443073093892,6.870443460538123,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9100000000000007,0.011909636880569681,0.682371928789994,0.707919640381596,40.56080762828446,0.02818671143147451,-0.35750149137434445,0.1307206585986027,3.671442172975711,6.878467990276095,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9150000000000007,0.015446126004598262,0.8849978298907493,0.7069517944476182,40.50535414104863,0.02640106126648983,-0.3567586055731022,0.17532577993784781,4.924229034450059,6.881986352166395,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9200000000000007,0.01897660096032377,1.087279144530457,0.705513645683505,40.42295428655299,0.024619682583802403,-0.3557929077392786,0.2198591299694197,6.175000115032343,6.8809924950512,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9250000000000007,0.022498713298625867,1.2890813164861208,0.7036062421757914,40.31366811573255,0.022843688407262627,-0.3546048123806045,0.26429219698098394,7.422954630024794,6.875483252388309,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9300000000000007,0.02601012060084686,1.490270135054802,0.7012309482676828,40.17757379969479,0.021074189332074594,-0.35319487644194014,0.30859658041011273,8.667294916504412,6.865458339048964,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9350000000000007,0.02950848804898905,1.6907118250193012,0.6983894402136992,40.0147673807491,0.019312292814088697,-0.3515637987139903,0.35274400327843325,9.907226782550538,6.850920346790195,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9400000000000007,0.0329914899736336,1.890273135337377,0.695083701612993,39.825362510755156,0.017559102462205746,-0.34971241918000395,0.39670632412968576,11.141959842539142,6.8318747384514555,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9450000000000007,0.03645681137853768,2.0888214264947256,0.6913160186468023,39.60949017824909,0.015815717334196358,-0.34764171830295504,0.4404555485038204,12.370707839406192,6.808329840922473,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9500000000000007,0.03990214944099387,2.2862247564692457,0.6870889751454861,39.36729842580547,0.014083231236227425,-0.3453528162555375,0.483963839981719,13.592688954851582,6.780296836926082,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9550000000000007,0.04332521498716284,2.4823519652613717,0.6824054475104417,39.098952059084546,0.012362732026376175,-0.3428469720951363,0.5272035308372558,14.807126108514659,6.747789755656522,13.5,0.25,2.25,1.0,0.0,0.0
PID normal,0.9600000000000007,0.0467237339417157,2.677072757952464,0.6772685995158955,38.8046323489968,0.010655300922402,-0.34012558288575134,0.570147132335299,16.01324724720562,6.710825462310027,13.5,0.25,2.25,1.0,0.0,0.0
